tree_size,count,reads,avg_reads,writes,avg_writes,visited,avg_visited,skipped,avg_skipped,gc_pruned,avg_gc_pruned
1,59395,70595,1.19,63060,1.06,191540,3.22,0,0.00,0,0.00
2,8524,9038,1.06,16200,1.90,76227,8.94,30,0.00,2,0.00
3,6932,12192,1.76,13018,1.88,116646,16.83,10949,1.58,42,0.01
4,388,1181,3.04,638,1.64,13966,35.99,2693,6.94,25,0.06
5,1450,2398,1.65,1295,0.89,41365,28.53,2505,1.73,66,0.05
6,40,132,3.30,210,5.25,2382,59.55,816,20.40,20,0.50
7,203,635,3.13,200,0.99,9149,45.07,2873,14.15,23,0.11
8,22,32,1.45,22,1.00,1409,64.05,29,1.32,49,2.23
9,37,101,2.73,24,0.65,2518,68.05,353,9.54,62,1.68
10,9,14,1.56,7,0.78,924,102.67,27,3.00,18,2.00
11,575,889,1.55,60,0.10,79533,138.32,632,1.10,48,0.08
12,15,38,2.53,11,0.73,1358,90.53,187,12.47,13,0.87
13,12,53,4.42,16,1.33,1718,143.17,254,21.17,79,6.58
14,12,68,5.67,67,5.58,2447,203.92,23,1.92,72,6.00
15,12,53,4.42,16,1.33,1520,126.67,340,28.33,42,3.50
16,13,37,2.85,17,1.31,2336,179.69,157,12.08,79,6.08
17,146,461,3.16,293,2.01,36912,252.82,4492,30.77,24,0.16
18,58,64,1.10,58,1.00,10084,173.86,308,5.31,801,13.81
19,11,56,5.09,18,1.64,2672,242.91,546,49.64,79,7.18
20,9,73,8.11,19,2.11,6041,671.22,926,102.89,0,0.00
21,12,66,5.50,37,3.08,3086,257.17,851,70.92,64,5.33
22,10,10,1.00,6,0.60,1958,195.80,109,10.90,21,2.10
23,21,103,4.90,31,1.48,6941,330.52,1624,77.33,0,0.00
24,25,100,4.00,25,1.00,10190,407.60,1677,67.08,0,0.00
25,7,80,11.43,20,2.86,3895,556.43,1087,155.29,19,2.71
26,5,15,3.00,5,1.00,1878,375.60,243,48.60,22,4.40
27,41,632,15.41,124,3.02,64855,1581.83,12625,307.93,16,0.39
28,7,73,10.43,21,3.00,3798,542.57,717,102.43,67,9.57
29,2,42,21.00,14,7.00,803,401.50,1029,514.50,0,0.00
30,1,13,13.00,1,1.00,314,314.00,312,312.00,0,0.00
31,41,146,3.56,23,0.56,28591,697.34,1872,45.66,973,23.73
32,3,29,9.67,4,1.33,1923,641.00,578,192.67,31,10.33
33,27,201,7.44,67,2.48,17411,644.85,2835,105.00,48,1.78
34,5,29,5.80,7,1.40,4392,878.40,467,93.40,104,20.80
35,4,59,14.75,19,4.75,2760,690.00,1549,387.25,18,4.50
36,2,21,10.50,1,0.50,318,159.00,481,240.50,37,18.50
37,6,99,16.50,27,4.50,4019,669.83,2216,369.33,60,10.00
38,1,17,17.00,1,1.00,406,406.00,544,544.00,0,0.00
39,2,57,28.50,19,9.50,1103,551.50,2009,1004.50,0,0.00
40,6,56,9.33,6,1.00,4102,683.67,1247,207.83,0,0.00
41,9,137,15.22,47,5.22,7099,788.78,3150,350.00,106,11.78
42,273,4083,14.96,9,0.03,110164,403.53,90187,330.36,11133,40.78
43,85,397,4.67,225,2.65,90450,1064.12,9515,111.94,208,2.45
44,1,20,20.00,1,1.00,475,475.00,760,760.00,0,0.00
45,5,93,18.60,25,5.00,3886,777.20,3105,621.00,67,13.40
46,3,23,7.67,3,1.00,1812,604.00,884,294.67,42,14.00
47,14,212,15.14,40,2.86,12982,927.29,3715,265.36,143,10.21
48,2,32,16.00,5,2.50,1370,685.00,891,445.50,6,3.00
49,5,100,20.00,26,5.20,4124,824.80,4438,887.60,0,0.00
50,2,24,12.00,1,0.50,2080,1040.00,1023,511.50,0,0.00
51,59,165,2.80,195,3.31,92392,1565.97,9307,157.75,99,1.68
52,4,102,25.50,36,9.00,3994,998.50,4178,1044.50,0,0.00
53,3,58,19.33,26,8.67,2681,893.67,2724,908.00,96,32.00
