tree_size,count,reads,avg_reads,writes,avg_writes,visited,avg_visited,skipped,avg_skipped,gc_pruned,avg_gc_pruned
1,1000967,1326111,1.32,959396,0.96,3257024,3.25,0,0.00,0,0.00
2,222537,235530,1.06,429623,1.93,1986100,8.92,7880,0.04,53,0.00
3,113425,208085,1.83,334226,2.95,2115379,18.65,322248,2.84,796,0.01
4,16097,16041,1.00,15932,0.99,271459,16.86,213,0.01,394,0.02
5,8869,21756,2.45,8149,0.92,329185,37.12,14394,1.62,164,0.02
6,320,751,2.35,625,1.95,16050,50.16,2062,6.44,79,0.25
7,1474,3093,2.10,888,0.60,43764,29.69,10370,7.04,236,0.16
8,301,735,2.44,347,1.15,19114,63.50,1199,3.98,241,0.80
9,581,1657,2.85,372,0.64,41824,71.99,5011,8.62,404,0.70
10,656,2844,4.34,653,1.00,80039,122.01,12155,18.53,47,0.07
11,350,722,2.06,441,1.26,39727,113.51,1561,4.46,320,0.91
12,237,708,2.99,207,0.87,21933,92.54,3358,14.17,0,0.00
13,387,454,1.17,87,0.22,18827,48.65,2291,5.92,88,0.23
14,70,155,2.21,77,1.10,12536,179.09,372,5.31,138,1.97
15,125,593,4.74,128,1.02,16832,134.66,4057,32.46,130,1.04
16,408,2492,6.11,442,1.08,88567,217.08,19907,48.79,532,1.30
17,507,1558,3.07,989,1.95,123607,243.80,14454,28.51,472,0.93
18,201,286,1.42,201,1.00,35425,176.24,1221,6.07,2436,12.12
19,821,3120,3.80,1238,1.51,163328,198.94,25256,30.76,802,0.98
20,47,94,2.00,47,1.00,9059,192.74,835,17.77,0,0.00
21,53,351,6.62,133,2.51,15509,292.62,3513,66.28,194,3.66
22,328,2093,6.38,282,0.86,92393,281.69,26170,79.79,655,2.00
23,125,504,4.03,184,1.47,34845,278.76,6055,48.44,142,1.14
24,119,343,2.88,120,1.01,43377,364.51,6648,55.87,55,0.46
25,175,244,1.39,138,0.79,15423,88.13,4018,22.96,621,3.55
26,41,173,4.22,41,1.00,14846,362.10,1025,25.00,274,6.68
27,27,362,13.41,89,3.30,12347,457.30,4714,174.59,34,1.26
28,393,3939,10.02,929,2.36,165307,420.63,57206,145.56,253,0.64
29,6,126,21.00,42,7.00,2391,398.50,2934,489.00,18,3.00
30,11,87,7.91,11,1.00,2480,225.45,1090,99.09,86,7.82
31,239,691,2.89,96,0.40,85648,358.36,7102,29.72,3152,13.19
32,38,377,9.92,67,1.76,26227,690.18,6685,175.92,146,3.84
33,79,590,7.47,196,2.48,51090,646.71,8930,113.04,85,1.08
34,114,1854,16.26,114,1.00,65314,572.93,38031,333.61,150,1.32
35,25,202,8.08,73,2.92,18615,744.60,5406,216.24,48,1.92
36,10,75,7.50,7,0.70,3726,372.60,1779,177.90,151,15.10
37,306,2592,8.47,818,2.67,121734,397.82,43652,142.65,613,2.00
38,3,51,17.00,3,1.00,1218,406.00,1632,544.00,0,0.00
39,6,171,28.50,57,9.50,3279,546.50,5748,958.00,28,4.67
40,118,2000,16.95,118,1.00,81305,689.03,47147,399.55,89,0.75
41,46,379,8.24,165,3.59,21328,463.65,8241,179.15,601,13.07
42,16,214,13.38,6,0.38,8368,523.00,4844,302.75,563,35.19
43,146,1008,6.90,120,0.82,59872,410.08,13205,90.45,718,4.92
44,3,60,20.00,3,1.00,1425,475.00,2280,760.00,0,0.00
45,27,417,15.44,87,3.22,20279,751.07,11664,432.00,553,20.48
46,242,3997,16.52,878,3.63,175485,725.14,96098,397.10,367,1.52
47,46,662,14.39,134,2.91,39025,848.37,12863,279.63,138,3.00
48,32,256,8.00,79,2.47,15657,489.28,4088,127.75,560,17.50
49,116,574,4.95,115,0.99,47150,406.47,15246,131.43,546,4.71
50,5,75,15.00,5,1.00,2878,575.60,3082,616.40,92,18.40
51,4,150,37.50,75,18.75,3417,854.25,7314,1828.50,50,12.50
52,87,2081,23.92,183,2.10,76683,881.41,66724,766.94,78,0.90
53,5,170,34.00,79,15.80,3923,784.60,7924,1584.80,0,0.00
54,10,50,5.00,12,1.20,15409,1540.90,508,50.80,33,3.30
55,175,2069,11.82,636,3.63,107452,614.01,48081,274.75,512,2.93
57,8,54,6.75,12,1.50,15162,1895.25,1060,132.50,336,42.00
58,76,1790,23.55,76,1.00,84973,1118.07,62296,819.68,1030,13.55
59,34,268,7.88,41,1.21,34049,1001.44,3139,92.32,1392,40.94
60,62,186,3.00,62,1.00,57226,923.00,11284,182.00,0,0.00
61,59,182,3.08,11,0.19,2002,33.93,2271,38.49,394,6.68
62,20,60,3.00,40,2.00,162162,8108.10,92,4.60,1103,55.15
64,159,3546,22.30,695,4.37,185706,1167.96,116279,731.31,317,1.99
65,29,116,4.00,29,1.00,18518,638.55,3016,104.00,13,0.45
66,9,12,1.33,6,0.67,9081,1009.00,525,58.33,381,42.33
67,64,424,6.62,60,0.94,26172,408.94,10506,164.16,332,5.19
68,34,183,5.38,115,3.38,29262,860.65,2442,71.82,1415,41.62
70,48,1680,35.00,48,1.00,58335,1215.31,72032,1500.67,168,3.50
71,2,12,6.00,2,1.00,3042,1521.00,250,125.00,134,67.00
72,1,34,34.00,10,10.00,1502,1502.00,1604,1604.00,0,0.00
73,122,1836,15.05,594,4.87,86944,712.66,56657,464.40,386,3.16
74,2,4,2.00,0,0.00,3464,1732.00,306,153.00,146,73.00
76,66,1828,27.70,104,1.58,84333,1277.77,80541,1220.32,1115,16.89
77,7,131,18.71,25,3.57,17499,2499.86,2844,406.29,153,21.86
79,42,126,3.00,2,0.05,640,15.24,1504,35.81,236,5.62
81,15,249,16.60,59,3.93,16046,1069.73,5874,391.60,324,21.60
82,107,3351,31.32,619,5.79,142822,1334.79,143385,1340.05,336,3.14
84,1,8,8.00,3,3.00,927,927.00,68,68.00,49,49.00
85,40,134,3.35,2,0.05,3205,80.12,1196,29.90,211,5.28
86,4,39,9.75,3,0.75,5993,1498.25,810,202.50,327,81.75
87,74,395,5.34,109,1.47,168888,2282.27,15800,213.51,4320,58.38
88,44,1721,39.11,51,1.16,65321,1484.57,91731,2084.80,329,7.48
