tree_size,count,reads,avg_reads,writes,avg_writes,visited,avg_visited,skipped,avg_skipped,gc_pruned,avg_gc_pruned
1,75319,93793,1.25,76432,1.01,240016,3.19,0,0.00,0,0.00
2,10802,11750,1.09,20224,1.87,97023,8.98,77,0.01,11,0.00
3,6108,9246,1.51,7838,1.28,94296,15.44,4504,0.74,66,0.01
4,474,574,1.21,431,0.91,8108,17.11,130,0.27,28,0.06
5,1453,2551,1.76,1195,0.82,43349,29.83,3366,2.32,80,0.06
6,229,434,1.90,443,1.93,10086,44.04,1335,5.83,12,0.05
7,379,1268,3.35,340,0.90,17783,46.92,4090,10.79,67,0.18
8,97,273,2.81,127,1.31,7369,75.97,516,5.32,71,0.73
9,255,817,3.20,129,0.51,19394,76.05,2242,8.79,157,0.62
10,157,288,1.83,204,1.30,16534,105.31,530,3.38,54,0.34
11,129,257,1.99,147,1.14,14506,112.45,501,3.88,98,0.76
12,62,318,5.13,53,0.85,6158,99.32,2139,34.50,0,0.00
13,45,174,3.87,40,0.89,6984,155.20,782,17.38,24,0.53
14,31,75,2.42,39,1.26,5514,177.87,167,5.39,82,2.65
15,35,178,5.09,37,1.06,4832,138.06,1343,38.37,42,1.20
16,66,183,2.77,74,1.12,12814,194.15,819,12.41,151,2.29
17,173,531,3.07,341,1.97,42894,247.94,5020,29.02,128,0.74
18,61,78,1.28,61,1.00,11100,181.97,360,5.90,801,13.13
19,61,154,2.52,49,0.80,8427,138.15,1152,18.89,573,9.39
20,13,26,2.00,13,1.00,2536,195.08,262,20.15,0,0.00
21,24,190,7.92,48,2.00,9323,388.46,1600,66.67,93,3.88
22,53,52,0.98,34,0.64,11242,212.11,592,11.17,63,1.19
23,45,191,4.24,63,1.40,12070,268.22,2031,45.13,57,1.27
24,36,123,3.42,36,1.00,13281,368.92,2111,58.64,22,0.61
25,15,88,5.87,36,2.40,3967,264.47,1272,84.80,225,15.00
26,12,22,1.83,12,1.00,4034,336.17,320,26.67,22,1.83
27,14,185,13.21,43,3.07,6311,450.79,2143,153.07,18,1.29
28,2,30,15.00,11,5.50,632,316.00,536,268.00,20,10.00
29,28,120,4.29,40,1.43,18177,649.18,1575,56.25,20,0.71
30,9,61,6.78,9,1.00,1872,208.00,527,58.56,66,7.33
31,42,153,3.64,27,0.64,28470,677.86,2096,49.90,973,23.17
32,12,103,8.58,18,1.50,7459,621.58,1674,139.50,115,9.58
33,29,216,7.45,64,2.21,17482,602.83,3216,110.90,64,2.21
34,4,25,6.25,3,0.75,2102,525.50,556,139.00,66,16.50
35,7,69,9.86,24,3.43,4237,605.29,1807,258.14,16,2.29
36,3,23,7.67,2,0.67,935,311.67,521,173.67,56,18.67
37,17,210,12.35,43,2.53,10129,595.82,4483,263.71,212,12.47
38,1,17,17.00,1,1.00,406,406.00,544,544.00,0,0.00
39,3,65,21.67,24,8.00,1191,397.00,1852,617.33,52,17.33
40,15,119,7.93,15,1.00,11250,750.00,1819,121.27,32,2.13
41,18,133,7.39,58,3.22,8073,448.50,2590,143.89,251,13.94
42,10,145,14.50,2,0.20,4742,474.20,3176,317.60,403,40.30
43,22,270,12.27,38,1.73,19870,903.18,3879,176.32,160,7.27
44,1,20,20.00,1,1.00,475,475.00,760,760.00,0,0.00
45,19,254,13.37,39,2.05,14295,752.37,5741,302.16,466,24.53
46,14,172,12.29,53,3.79,9087,649.07,3573,255.21,123,8.79
47,15,242,16.13,49,3.27,14298,953.20,4733,315.53,46,3.07
48,9,102,11.33,33,3.67,8609,956.56,1892,210.22,0,0.00
49,20,128,6.40,40,2.00,20811,1040.55,4725,236.25,231,11.55
50,2,26,13.00,2,1.00,1164,582.00,1035,517.50,49,24.50
51,2,50,25.00,25,12.50,1139,569.50,2438,1219.00,50,25.00
52,12,190,15.83,44,3.67,8671,722.58,4192,349.33,67,5.58
53,1,52,52.00,25,25.00,1181,1181.00,2628,2628.00,0,0.00
54,11,53,4.82,11,1.00,14156,1286.91,478,43.45,211,19.18
55,9,153,17.00,8,0.89,17824,1980.44,3266,362.89,195,21.67
57,4,49,12.25,9,2.25,8069,2017.25,758,189.50,112,28.00
59,10,87,8.70,13,1.30,10014,1001.40,1273,127.30,342,34.20
60,19,57,3.00,19,1.00,17537,923.00,3458,182.00,0,0.00
61,27,269,9.96,30,1.11,39119,1448.85,8462,313.41,33,1.22
64,2,18,9.00,2,1.00,2257,1128.50,417,208.50,63,31.50
65,21,103,4.90,19,0.90,20627,982.24,2017,96.05,158,7.52
66,4,15,3.75,3,0.75,4821,1205.25,478,119.50,138,34.50
67,6,147,24.50,32,5.33,10433,1738.83,4587,764.50,48,8.00
68,10,53,5.30,33,3.30,9126,912.60,839,83.90,354,35.40
72,1,14,14.00,1,1.00,2570,2570.00,573,573.00,0,0.00
