tree_size,count,reads,avg_reads,writes,avg_writes,visited,avg_visited,skipped,avg_skipped,gc_pruned,avg_gc_pruned
1,31052,37914,1.22,31205,1.00,98905,3.19,0,0.00,0,0.00
2,3356,3750,1.12,6200,1.85,30194,9.00,18,0.01,0,0.00
3,4018,5936,1.48,4995,1.24,61718,15.36,2623,0.65,16,0.00
4,102,95,0.93,125,1.23,2186,21.43,25,0.25,6,0.06
5,830,1389,1.67,674,0.81,23526,28.34,1930,2.33,28,0.03
6,24,65,2.71,41,1.71,1091,45.46,218,9.08,10,0.42
7,179,544,3.04,184,1.03,8146,45.51,2374,13.26,34,0.19
8,43,49,1.14,39,0.91,1838,42.74,50,1.16,14,0.33
9,55,159,2.89,40,0.73,3893,70.78,387,7.04,21,0.38
10,10,16,1.60,8,0.80,908,90.80,27,2.70,18,1.80
11,35,84,2.40,51,1.46,4113,117.51,123,3.51,0,0.00
12,15,70,4.67,15,1.00,1570,104.67,487,32.47,0,0.00
13,10,47,4.70,12,1.20,1738,173.80,265,26.50,12,1.20
14,8,27,3.38,7,0.88,1780,222.50,99,12.38,9,1.12
15,15,50,3.33,14,0.93,1659,110.60,350,23.33,28,1.87
16,9,15,1.67,10,1.11,1846,205.11,75,8.33,0,0.00
17,145,455,3.14,290,2.00,36376,250.87,4330,29.86,0,0.00
18,60,74,1.23,60,1.00,10702,178.37,367,6.12,818,13.63
19,9,53,5.89,14,1.56,1977,219.67,561,62.33,18,2.00
20,2,13,6.50,2,1.00,671,335.50,120,60.00,0,0.00
21,6,46,7.67,23,3.83,1845,307.50,625,104.17,0,0.00
22,15,30,2.00,9,0.60,2273,151.53,152,10.13,42,2.80
23,19,107,5.63,30,1.58,6736,354.53,1636,86.11,0,0.00
24,23,98,4.26,23,1.00,9199,399.96,1610,70.00,0,0.00
25,8,52,6.50,20,2.50,2878,359.75,1017,127.12,24,3.00
26,7,17,2.43,7,1.00,2494,356.29,265,37.86,22,3.14
27,8,88,11.00,26,3.25,4594,574.25,1307,163.38,0,0.00
28,2,30,15.00,11,5.50,678,339.00,644,322.00,0,0.00
29,2,42,21.00,14,7.00,803,401.50,1029,514.50,0,0.00
30,1,13,13.00,1,1.00,314,314.00,312,312.00,0,0.00
31,41,141,3.44,29,0.71,28177,687.24,2101,51.24,936,22.83
32,2,19,9.50,2,1.00,1189,594.50,406,203.00,31,15.50
33,29,213,7.34,70,2.41,18934,652.90,3197,110.24,23,0.79
34,3,25,8.33,3,1.00,1992,664.00,548,182.67,33,11.00
35,10,69,6.90,26,2.60,7695,769.50,1802,180.20,16,1.60
36,3,23,7.67,2,0.67,943,314.33,534,178.00,57,19.00
37,10,127,12.70,39,3.90,6422,642.20,2912,291.20,72,7.20
38,1,17,17.00,1,1.00,406,406.00,544,544.00,0,0.00
39,2,57,28.50,19,9.50,1103,551.50,2009,1004.50,0,0.00
40,7,63,9.00,7,1.00,4908,701.14,1323,189.00,0,0.00
41,9,81,9.00,36,4.00,5455,606.11,2775,308.33,112,12.44
42,2,25,12.50,2,1.00,1618,809.00,712,356.00,41,20.50
43,22,270,12.27,38,1.73,19338,879.00,4020,182.73,200,9.09
44,1,20,20.00,1,1.00,475,475.00,760,760.00,0,0.00
45,3,70,23.33,23,7.67,2366,788.67,2823,941.00,19,6.33
46,3,23,7.67,3,1.00,1812,604.00,884,294.67,42,14.00
47,12,182,15.17,34,2.83,11379,948.25,3881,323.42,46,3.83
48,1,22,22.00,1,1.00,521,521.00,924,924.00,0,0.00
49,3,96,32.00,24,8.00,1714,571.33,4395,1465.00,0,0.00
50,2,26,13.00,2,1.00,1167,583.50,1035,517.50,46,23.00
51,1,50,50.00,25,25.00,1139,1139.00,2438,2438.00,0,0.00
52,4,102,25.50,36,9.00,3994,998.50,4178,1044.50,0,0.00
53,2,59,29.50,27,13.50,1371,685.50,2648,1324.00,0,0.00
57,3,26,8.67,6,2.00,5453,1817.67,495,165.00,112,37.33
59,5,37,7.40,11,2.20,3003,600.60,195,39.00,64,12.80
