tree_size,count,reads,avg_reads,writes,avg_writes,visited,avg_visited,skipped,avg_skipped,gc_pruned,avg_gc_pruned
1,51802,64366,1.24,50433,0.97,164231,3.17,0,0.00,0,0.00
2,7329,8001,1.09,12934,1.76,64960,8.86,45,0.01,3,0.00
3,5299,8476,1.60,6730,1.27,83147,15.69,3756,0.71,57,0.01
4,196,192,0.98,155,0.79,3074,15.68,74,0.38,9,0.05
5,1241,2208,1.78,1043,0.84,36985,29.80,2953,2.38,46,0.04
6,80,235,2.94,212,2.65,4176,52.20,990,12.38,5,0.06
7,323,996,3.08,384,1.19,15485,47.94,3585,11.10,43,0.13
8,72,154,2.14,77,1.07,5011,69.60,238,3.31,67,0.93
9,152,516,3.39,60,0.39,11595,76.28,1372,9.03,94,0.62
10,51,78,1.53,44,0.86,5699,111.75,65,1.27,85,1.67
11,77,173,2.25,94,1.22,8802,114.31,307,3.99,42,0.55
12,45,178,3.96,34,0.76,4895,108.78,1099,24.42,2,0.04
13,40,185,4.62,47,1.18,6130,153.25,843,21.07,69,1.73
14,33,92,2.79,35,1.06,6568,199.03,274,8.30,54,1.64
15,18,89,4.94,22,1.22,2516,139.78,649,36.06,28,1.56
16,47,109,2.32,50,1.06,8489,180.62,351,7.47,203,4.32
17,169,588,3.48,332,1.96,42907,253.89,5932,35.10,100,0.59
18,63,77,1.22,63,1.00,11518,182.83,380,6.03,812,12.89
19,20,90,4.50,31,1.55,4975,248.75,743,37.15,54,2.70
20,8,23,2.88,8,1.00,1623,202.88,190,23.75,14,1.75
21,22,135,6.14,45,2.05,7289,331.32,1018,46.27,147,6.68
22,26,34,1.31,17,0.65,6322,243.15,415,15.96,81,3.12
23,32,151,4.72,43,1.34,9172,286.62,1813,56.66,34,1.06
24,27,103,3.81,27,1.00,10402,385.26,1764,65.33,16,0.59
25,6,48,8.00,21,3.50,1895,315.83,881,146.83,75,12.50
26,10,53,5.30,19,1.90,3718,371.80,393,39.30,42,4.20
27,4,63,15.75,19,4.75,1793,448.25,1044,261.00,0,0.00
28,5,33,6.60,14,2.80,2406,481.20,644,128.80,46,9.20
29,6,56,9.33,18,3.00,1610,268.33,1085,180.83,82,13.67
30,4,31,7.75,4,1.00,899,224.75,384,96.00,24,6.00
31,42,169,4.02,26,0.62,27874,663.67,2082,49.57,1038,24.71
32,5,49,9.80,8,1.60,3359,671.80,909,181.80,59,11.80
33,26,192,7.38,64,2.46,16861,648.50,2942,113.15,23,0.88
34,5,31,6.20,8,1.60,2305,461.00,583,116.60,81,16.20
35,7,103,14.71,23,3.29,5370,767.14,2062,294.57,47,6.71
36,2,17,8.50,1,0.50,1211,605.50,491,245.50,35,17.50
37,9,112,12.44,29,3.22,5794,643.78,2898,322.00,28,3.11
38,3,42,14.00,2,0.67,1991,663.67,1004,334.67,33,11.00
39,6,82,13.67,23,3.83,3502,583.67,2241,373.50,38,6.33
40,17,118,6.94,15,0.88,11664,686.12,2456,144.47,174,10.24
41,8,87,10.88,39,4.88,5715,714.38,2813,351.62,32,4.00
42,12,110,9.17,18,1.50,9484,790.33,2385,198.75,180,15.00
43,24,287,11.96,42,1.75,21241,885.04,4471,186.29,168,7.00
44,1,20,20.00,1,1.00,475,475.00,760,760.00,0,0.00
45,11,163,14.82,31,2.82,7984,725.82,4121,374.64,230,20.91
46,11,103,9.36,35,3.18,9895,899.55,2390,217.27,132,12.00
47,12,199,16.58,38,3.17,11890,990.83,4090,340.83,0,0.00
48,7,67,9.57,19,2.71,4319,617.00,1323,189.00,81,11.57
49,10,112,11.20,31,3.10,9551,955.10,4554,455.40,93,9.30
50,1,23,23.00,1,1.00,544,544.00,1012,1012.00,0,0.00
51,1,50,50.00,25,25.00,1139,1139.00,2438,2438.00,0,0.00
52,7,135,19.29,39,5.57,5803,829.00,4457,636.71,0,0.00
53,1,52,52.00,25,25.00,1181,1181.00,2628,2628.00,0,0.00
54,6,24,4.00,3,0.50,9402,1567.00,291,48.50,159,26.50
55,8,78,9.75,3,0.38,10270,1283.75,1506,188.25,365,45.62
57,4,50,12.50,12,3.00,6650,1662.50,920,230.00,112,28.00
59,4,34,8.50,5,1.25,4075,1018.75,386,96.50,178,44.50
60,15,51,3.40,15,1.00,14212,947.47,2569,171.27,36,2.40
61,2,9,4.50,4,2.00,395,197.50,71,35.50,60,30.00
63,2,26,13.00,7,3.50,1345,672.50,527,263.50,39,19.50
65,5,16,3.20,5,1.00,5114,1022.80,417,83.40,77,15.40
66,5,6,1.20,2,0.40,5877,1175.40,449,89.80,257,51.40
67,8,203,25.38,40,5.00,13947,1743.38,5615,701.88,64,8.00
68,6,33,5.50,13,2.17,6495,1082.50,515,85.83,283,47.17
69,1,2,2.00,1,1.00,1440,1440.00,55,55.00,65,65.00
73,1,0,0.00,0,0.00,240,240.00,100,100.00,63,63.00
76,1,14,14.00,1,1.00,3458,3458.00,360,360.00,0,0.00
77,2,30,15.00,4,2.00,6077,3038.50,573,286.50,51,25.50
81,3,64,21.33,9,3.00,5608,1869.33,1924,641.33,64,21.33
85,1,3,3.00,1,1.00,1824,1824.00,192,192.00,81,81.00
86,1,1,1.00,1,1.00,1176,1176.00,28,28.00,82,82.00
87,27,102,3.78,32,1.19,61744,2286.81,4351,161.15,1701,63.00
88,1,2,2.00,1,1.00,1341,1341.00,188,188.00,0,0.00
89,5,10,2.00,0,0.00,10220,2044.00,430,86.00,440,88.00
90,1,30,30.00,1,1.00,1821,1821.00,3731,3731.00,0,0.00
91,3,87,29.00,30,10.00,4273,1424.33,3077,1025.67,53,17.67
93,3,48,16.00,12,4.00,12915,4305.00,1323,441.00,0,0.00
97,1,24,24.00,0,0.00,456,456.00,1656,1656.00,96,96.00
99,1,17,17.00,0,0.00,2617,2617.00,164,164.00,98,98.00
100,1,18,18.00,1,1.00,4959,4959.00,639,639.00,0,0.00
101,2,41,20.50,17,8.50,3080,1540.00,696,348.00,82,41.00
104,3,6,2.00,9,3.00,13359,4453.00,828,276.00,0,0.00
105,1,31,31.00,8,8.00,3766,3766.00,718,718.00,0,0.00
107,1,16,16.00,2,2.00,406,406.00,119,119.00,0,0.00
108,1,2,2.00,1,1.00,1527,1527.00,60,60.00,104,104.00
109,1,37,37.00,3,3.00,5137,5137.00,1087,1087.00,0,0.00
110,7,140,20.00,42,6.00,35397,5056.71,3512,501.71,95,13.57
113,2,23,11.50,6,3.00,6430,3215.00,293,146.50,202,101.00
114,1,74,74.00,13,13.00,3644,3644.00,3474,3474.00,0,0.00
117,1,48,48.00,12,12.00,2541,2541.00,1859,1859.00,0,0.00
121,3,90,30.00,3,1.00,15904,5301.33,2987,995.67,89,29.67
122,1,21,21.00,5,5.00,5759,5759.00,762,762.00,0,0.00
123,2,160,80.00,28,14.00,7880,3940.00,8138,4069.00,0,0.00
124,1,22,22.00,1,1.00,6460,6460.00,1015,1015.00,0,0.00
126,2,16,8.00,2,1.00,2236,1118.00,498,249.00,125,62.50
127,1,18,18.00,4,4.00,372,372.00,26,26.00,126,126.00
130,1,3,3.00,1,1.00,1878,1878.00,64,64.00,126,126.00
134,1,12,12.00,9,9.00,16082,16082.00,19,19.00,127,127.00
136,3,6,2.00,15,5.00,39357,13119.00,2790,930.00,0,0.00
137,1,34,34.00,7,7.00,2626,2626.00,859,859.00,96,96.00
142,1,11,11.00,6,6.00,9205,9205.00,839,839.00,135,135.00
145,1,24,24.00,0,0.00,912,912.00,2484,2484.00,144,144.00
146,1,1,1.00,1,1.00,1986,1986.00,76,76.00,142,142.00
147,3,27,9.00,24,8.00,13788,4596.00,774,258.00,285,95.00
148,2,11,5.50,7,3.50,3420,1710.00,726,363.00,147,73.50
149,3,6,2.00,18,6.00,48255,16085.00,3353,1117.67,121,40.33
153,2,32,16.00,4,2.00,17980,8990.00,3460,1730.00,0,0.00
154,2,100,50.00,34,17.00,4964,2482.00,6894,3447.00,0,0.00
159,1,9,9.00,5,5.00,1350,1350.00,110,110.00,157,157.00
161,1,2,2.00,14,14.00,9474,9474.00,1211,1211.00,0,0.00
163,1,3,3.00,0,0.00,5688,5688.00,183,183.00,162,162.00
166,5,35,7.00,23,4.60,9617,1923.40,1300,260.00,654,130.80
168,1,13,13.00,8,8.00,1358,1358.00,145,145.00,166,166.00
171,2,4,2.00,30,15.00,20588,10294.00,2786,1393.00,0,0.00
172,2,60,30.00,8,4.00,17675,8837.50,3579,1789.50,0,0.00
177,1,11,11.00,6,6.00,1656,1656.00,149,149.00,176,176.00
181,3,27,9.00,9,3.00,2960,986.67,85,28.33,400,133.33
182,3,45,15.00,33,11.00,11421,3807.00,3563,1187.67,380,126.67
188,1,2,2.00,1,1.00,2607,2607.00,128,128.00,184,184.00
192,4,72,18.00,30,7.50,17975,4493.75,2581,645.25,295,73.75
196,1,34,34.00,1,1.00,10963,10963.00,2725,2725.00,0,0.00
201,1,74,74.00,25,25.00,2975,2975.00,6871,6871.00,0,0.00
202,3,90,30.00,0,0.00,15809,5269.67,826,275.33,603,201.00
204,1,5,5.00,5,5.00,23978,23978.00,2574,2574.00,0,0.00
207,1,13,13.00,9,9.00,2228,2228.00,177,177.00,205,205.00
208,1,2,2.00,1,1.00,2867,2867.00,657,657.00,146,146.00
210,1,3,3.00,1,1.00,2868,2868.00,204,204.00,206,206.00
213,2,26,13.00,14,7.00,4292,2146.00,369,184.50,249,124.50
220,2,62,31.00,12,6.00,17363,8681.50,3885,1942.50,219,109.50
222,1,146,146.00,25,25.00,7196,7196.00,13716,13716.00,0,0.00
226,2,2,1.00,2,1.00,6354,3177.00,1608,804.00,222,111.00
235,1,77,77.00,26,26.00,3806,3806.00,8076,8076.00,4,4.00
238,1,6,6.00,4,4.00,20981,20981.00,2130,2130.00,0,0.00
240,1,2,2.00,0,0.00,12061,12061.00,1422,1422.00,0,0.00
241,1,36,36.00,13,13.00,1590,1590.00,449,449.00,104,104.00
244,3,120,40.00,42,14.00,19651,6550.33,6695,2231.67,110,36.67
246,1,1,1.00,1,1.00,3336,3336.00,1632,1632.00,242,242.00
247,1,48,48.00,1,1.00,546,546.00,81,81.00,211,211.00
248,1,2,2.00,1,1.00,3417,3417.00,232,232.00,244,244.00
251,2,50,25.00,8,4.00,28570,14285.00,3147,1573.50,169,84.50
253,1,2,2.00,3,3.00,19148,19148.00,1592,1592.00,0,0.00
266,1,1,1.00,1,1.00,3606,3606.00,272,272.00,262,262.00
268,1,46,46.00,1,1.00,14602,14602.00,3821,3821.00,182,182.00
269,1,12,12.00,7,7.00,11221,11221.00,372,372.00,267,267.00
272,1,4,4.00,1,1.00,4117,4117.00,2060,2060.00,0,0.00
274,2,48,24.00,8,4.00,29299,14649.50,2898,1449.00,266,133.00
276,3,12,4.00,14,4.67,61752,20584.00,5368,1789.33,498,166.00
277,1,56,56.00,12,12.00,11551,11551.00,2529,2529.00,173,173.00
278,2,48,24.00,24,12.00,24907,12453.50,1976,988.00,216,108.00
286,2,20,10.00,4,2.00,65222,32611.00,6424,3212.00,0,0.00
288,2,4,2.00,2,1.00,7801,3900.50,2508,1254.00,561,280.50
291,1,29,29.00,3,3.00,15573,15573.00,1942,1942.00,191,191.00
292,1,50,50.00,1,1.00,16967,16967.00,6363,6363.00,0,0.00
293,1,13,13.00,3,3.00,96467,96467.00,4381,4381.00,284,284.00
295,2,148,74.00,50,25.00,13990,6995.00,17632,8816.00,252,126.00
301,2,28,14.00,6,3.00,318232,159116.00,13434,6717.00,584,292.00
304,1,24,24.00,0,0.00,10905,10905.00,579,579.00,303,303.00
310,1,3,3.00,1,1.00,4614,4614.00,2720,2720.00,0,0.00
313,1,0,0.00,0,0.00,0,0.00,0,0.00,312,312.00
316,1,54,54.00,1,1.00,17400,17400.00,7481,7481.00,290,290.00
325,1,56,56.00,12,12.00,15725,15725.00,3084,3084.00,203,203.00
328,1,2,2.00,1,1.00,4422,4422.00,434,434.00,324,324.00
332,1,4,4.00,1,1.00,4987,4987.00,3148,3148.00,0,0.00
334,9,686,76.22,233,25.89,100612,11179.11,103613,11512.56,664,73.78
340,1,58,58.00,1,1.00,19969,19969.00,8764,8764.00,0,0.00
346,1,1,1.00,1,1.00,5028,5028.00,3400,3400.00,0,0.00
348,1,4,4.00,0,0.00,9418,9418.00,316,316.00,346,346.00
350,1,3,3.00,1,1.00,4848,4848.00,456,456.00,346,346.00
364,1,62,62.00,1,1.00,20208,20208.00,9953,9953.00,328,328.00
366,2,64,32.00,17,8.50,15279,7639.50,6358,3179.00,342,171.00
370,1,3,3.00,1,1.00,5115,5115.00,564,564.00,369,369.00
372,1,4,4.00,1,1.00,5199,5199.00,564,564.00,368,368.00
378,1,42,42.00,18,18.00,16702,16702.00,1557,1557.00,80,80.00
386,1,1,1.00,1,1.00,5286,5286.00,616,616.00,322,322.00
388,2,68,34.00,2,1.00,28662,14331.00,15881,7940.50,0,0.00
391,3,141,47.00,51,17.00,30193,10064.33,3709,1236.33,668,222.67
408,1,2,2.00,1,1.00,5637,5637.00,720,720.00,344,344.00
410,1,3,3.00,1,1.00,5658,5658.00,4788,4788.00,406,406.00
412,1,70,70.00,1,1.00,24472,24472.00,13093,13093.00,0,0.00
419,1,16,16.00,0,0.00,66864,66864.00,9174,9174.00,418,418.00
430,2,6,3.00,2,1.00,12342,6171.00,6064,3032.00,366,183.00
431,1,24,24.00,16,16.00,8620,8620.00,1491,1491.00,429,429.00
436,1,74,74.00,1,1.00,25973,25973.00,14730,14730.00,0,0.00
443,1,0,0.00,0,0.00,0,0.00,0,0.00,442,442.00
446,1,1,1.00,1,1.00,6096,6096.00,864,864.00,382,382.00
448,1,2,2.00,1,1.00,6561,6561.00,5768,5768.00,0,0.00
453,1,97,97.00,1,1.00,10925,10925.00,1531,1531.00,388,388.00
460,1,78,78.00,1,1.00,27474,27474.00,16464,16464.00,0,0.00
468,1,2,2.00,1,1.00,6851,6851.00,6288,6288.00,0,0.00
478,1,62,62.00,15,15.00,2749,2749.00,392,392.00,416,416.00
