tree_size,count,reads,avg_reads,writes,avg_writes,visited,avg_visited,skipped,avg_skipped,gc_pruned,avg_gc_pruned
1,76798,93592,1.22,75789,0.99,242446,3.16,0,0.00,0,0.00
2,9711,10752,1.11,17691,1.82,86778,8.94,63,0.01,5,0.00
3,8889,13312,1.50,11221,1.26,137111,15.42,6146,0.69,50,0.01
4,286,328,1.15,249,0.87,5109,17.86,90,0.31,31,0.11
5,1953,3315,1.70,1602,0.82,56148,28.75,4662,2.39,52,0.03
6,102,261,2.56,263,2.58,5057,49.58,1050,10.29,22,0.22
7,442,1421,3.21,421,0.95,20128,45.54,5705,12.91,56,0.13
8,78,180,2.31,92,1.18,5642,72.33,320,4.10,55,0.71
9,181,571,3.15,97,0.54,13404,74.06,1611,8.90,106,0.59
10,35,60,1.71,34,0.97,3846,109.89,103,2.94,9,0.26
11,122,261,2.14,157,1.29,13614,111.59,488,4.00,55,0.45
12,53,228,4.30,44,0.83,5167,97.49,1438,27.13,24,0.45
13,43,144,3.35,38,0.88,6314,146.84,649,15.09,116,2.70
14,23,63,2.74,27,1.17,4707,204.65,159,6.91,42,1.83
15,35,171,4.89,47,1.34,4754,135.83,1217,34.77,64,1.83
16,43,119,2.77,48,1.12,8438,196.23,585,13.60,48,1.12
17,310,990,3.19,620,2.00,77822,251.04,9394,30.30,104,0.34
18,119,141,1.18,119,1.00,21197,178.13,670,5.63,1599,13.44
19,30,150,5.00,57,1.90,7387,246.23,1360,45.33,81,2.70
20,13,35,2.69,13,1.00,2829,217.62,369,28.38,0,0.00
21,25,200,8.00,59,2.36,7548,301.92,1731,69.24,145,5.80
22,41,42,1.02,24,0.59,8540,208.29,451,11.00,59,1.44
23,52,237,4.56,75,1.44,15889,305.56,3131,60.21,50,0.96
24,52,201,3.87,52,1.00,20127,387.06,3445,66.25,34,0.65
25,9,84,9.33,36,4.00,2662,295.78,1487,165.22,96,10.67
26,15,51,3.40,15,1.00,6145,409.67,649,43.27,69,4.60
27,12,176,14.67,44,3.67,4930,410.83,2551,212.58,32,2.67
28,4,60,15.00,22,5.50,1292,323.00,1144,286.00,14,3.50
29,10,134,13.40,36,3.60,3990,399.00,2833,283.30,52,5.20
30,6,50,8.33,6,1.00,1404,234.00,733,122.17,36,6.00
31,81,291,3.59,48,0.59,56276,694.77,4433,54.73,1909,23.57
32,10,98,9.80,16,1.60,6744,674.40,1792,179.20,90,9.00
33,55,401,7.29,131,2.38,34886,634.29,6141,111.65,100,1.82
34,7,53,7.57,10,1.43,5757,822.43,1102,157.43,33,4.71
35,11,128,11.64,43,3.91,7005,636.82,3489,317.18,32,2.91
36,5,43,8.60,4,0.80,1393,278.60,1026,205.20,82,16.40
37,14,183,13.07,52,3.71,7841,560.07,5105,364.64,162,11.57
38,3,47,15.67,3,1.00,1491,497.00,1455,485.00,0,0.00
39,6,122,20.33,43,7.17,2834,472.33,4091,681.83,20,3.33
40,17,147,8.65,17,1.00,12078,710.47,2747,161.59,57,3.35
41,19,184,9.68,83,4.37,12092,636.42,5627,296.16,144,7.58
42,11,141,12.82,6,0.55,6445,585.91,3169,288.09,323,29.36
43,47,550,11.70,82,1.74,41259,877.85,8186,174.17,271,5.77
44,2,40,20.00,2,1.00,950,475.00,1520,760.00,0,0.00
45,16,255,15.94,56,3.50,12065,754.06,7737,483.56,358,22.38
46,16,166,10.38,35,2.19,12930,808.12,3956,247.25,167,10.44
47,27,442,16.37,90,3.33,25938,960.67,9066,335.78,132,4.89
48,8,95,11.88,22,2.75,7576,947.00,2457,307.12,47,5.88
49,18,225,12.50,60,3.33,16105,894.72,9041,502.28,216,12.00
50,3,49,16.33,3,1.00,1711,570.33,2047,682.33,46,15.33
51,5,103,20.60,52,10.40,2699,539.80,4913,982.60,90,18.00
52,13,265,20.38,76,5.85,10632,817.85,8636,664.31,54,4.15
53,3,104,34.67,50,16.67,2362,787.33,5256,1752.00,52,17.33
54,7,37,5.29,9,1.29,9548,1364.00,487,69.57,62,8.86
55,10,140,14.00,12,1.20,15291,1529.10,2611,261.10,269,26.90
57,9,108,12.00,24,2.67,13788,1532.00,1900,211.11,280,31.11
59,6,52,8.67,8,1.33,6206,1034.33,578,96.33,266,44.33
60,28,83,2.96,27,0.96,26331,940.39,4851,173.25,94,3.36
61,3,9,3.00,4,1.33,795,265.00,223,74.33,114,38.00
62,2,7,3.50,7,3.50,3917,1958.50,127,63.50,0,0.00
63,2,9,4.50,2,1.00,698,349.00,73,36.50,17,8.50
65,6,21,3.50,6,1.00,4156,692.67,695,115.83,64,10.67
66,7,9,1.29,4,0.57,6967,995.29,387,55.29,319,45.57
67,6,141,23.50,20,3.33,10920,1820.00,5587,931.17,64,10.67
68,9,44,4.89,18,2.00,10132,1125.78,889,98.78,329,36.56
69,1,2,2.00,1,1.00,1440,1440.00,55,55.00,65,65.00
75,1,46,46.00,1,1.00,2422,2422.00,491,491.00,33,33.00
76,4,44,11.00,3,0.75,9520,2380.00,1521,380.25,40,10.00
77,4,39,9.75,5,1.25,9765,2441.25,743,185.75,178,44.50
79,1,5,5.00,2,2.00,5901,5901.00,246,246.00,72,72.00
