tree_size,count,reads,avg_reads,writes,avg_writes,visited,avg_visited,skipped,avg_skipped,gc_pruned,avg_gc_pruned
1,82119,98727,1.20,80316,0.98,255880,3.12,0,0.00,0,0.00
2,13478,14776,1.10,24571,1.82,120605,8.95,129,0.01,9,0.00
3,7271,10816,1.49,9139,1.26,111619,15.35,5211,0.72,110,0.02
4,440,581,1.32,501,1.14,8748,19.88,130,0.30,30,0.07
5,1845,3490,1.89,1598,0.87,58028,31.45,4420,2.40,35,0.02
6,152,493,3.24,521,3.43,8699,57.23,2032,13.37,9,0.06
7,555,1814,3.27,614,1.11,27506,49.56,5362,9.66,56,0.10
8,309,456,1.48,350,1.13,13931,45.08,1006,3.26,82,0.27
9,375,1054,2.81,309,0.82,27411,73.10,2775,7.40,102,0.27
10,54,92,1.70,56,1.04,6332,117.26,124,2.30,0,0.00
11,210,609,2.90,270,1.29,25322,120.58,946,4.50,141,0.67
12,100,372,3.72,91,0.91,9028,90.28,2371,23.71,4,0.04
13,45,168,3.73,40,0.89,6919,153.76,727,16.16,12,0.27
14,44,114,2.59,52,1.18,7308,166.09,329,7.48,52,1.18
15,76,198,2.61,38,0.50,5341,70.28,1508,19.84,53,0.70
16,73,363,4.97,124,1.70,15611,213.85,1437,19.68,167,2.29
17,219,639,2.92,393,1.79,48904,223.31,5520,25.21,96,0.44
18,65,82,1.26,65,1.00,11760,180.92,348,5.35,833,12.82
19,36,139,3.86,59,1.64,8605,239.03,1011,28.08,108,3.00
20,19,60,3.16,18,0.95,4433,233.32,393,20.68,19,1.00
21,29,218,7.52,56,1.93,10499,362.03,1857,64.03,67,2.31
22,88,158,1.80,69,0.78,13831,157.17,659,7.49,42,0.48
23,45,192,4.27,60,1.33,11747,261.04,2219,49.31,56,1.24
24,48,175,3.65,41,0.85,20927,435.98,2882,60.04,33,0.69
25,47,109,2.32,102,2.17,20083,427.30,1041,22.15,207,4.40
26,34,44,1.29,34,1.00,12934,380.41,496,14.59,22,0.65
27,16,197,12.31,44,2.75,6767,422.94,2166,135.38,28,1.75
28,2,30,15.00,11,5.50,632,316.00,536,268.00,20,10.00
29,2,42,21.00,14,7.00,783,391.50,899,449.50,20,10.00
30,9,61,6.78,9,1.00,1894,210.44,588,65.33,44,4.89
31,45,202,4.49,48,1.07,29596,657.69,2819,62.64,1012,22.49
32,10,99,9.90,18,1.80,7011,701.10,1652,165.20,53,5.30
33,30,230,7.67,68,2.27,18155,605.17,3353,111.77,64,2.13
34,5,27,5.40,3,0.60,3372,674.40,656,131.20,33,6.60
35,50,121,2.42,64,1.28,39133,782.66,2284,45.68,16,0.32
36,9,30,3.33,18,2.00,6487,720.78,602,66.89,12,1.33
37,48,536,11.17,167,3.48,26686,555.96,10229,213.10,181,3.77
