tree_size,count,reads,avg_reads,writes,avg_writes,visited,avg_visited,skipped,avg_skipped,gc_pruned,avg_gc_pruned
1,135068,174261,1.29,126180,0.93,426304,3.16,0,0.00,0,0.00
2,19162,21608,1.13,32551,1.70,169268,8.83,217,0.01,0,0.00
3,12630,19072,1.51,14708,1.16,187897,14.88,7998,0.63,22,0.00
4,2144,4315,2.01,7116,3.32,59645,27.82,11832,5.52,55,0.03
5,2587,5841,2.26,2364,0.91,89047,34.42,6458,2.50,87,0.03
6,246,960,3.90,1707,6.94,17175,69.82,6650,27.03,16,0.07
7,799,2453,3.07,843,1.06,36820,46.08,10105,12.65,123,0.15
8,233,179,0.77,229,0.98,6676,28.65,34,0.15,224,0.96
9,187,478,2.56,240,1.28,11730,62.73,1058,5.66,182,0.97
10,103,222,2.16,114,1.11,11313,109.83,784,7.61,26,0.25
11,114,734,6.44,271,2.38,19238,168.75,1829,16.04,17,0.15
12,177,490,2.77,238,1.34,25151,142.10,2324,13.13,2,0.01
13,50,253,5.06,64,1.28,7360,147.20,1196,23.92,69,1.38
14,17,60,3.53,16,0.94,3538,208.12,99,5.82,9,0.53
15,70,119,1.70,36,0.51,4083,58.33,587,8.39,40,0.57
16,65,559,8.60,266,4.09,16410,252.46,3577,55.03,12,0.18
17,188,562,2.99,344,1.83,40695,216.46,4874,25.93,188,1.00
18,60,74,1.23,60,1.00,10702,178.37,367,6.12,818,13.63
19,54,293,5.43,105,1.94,13730,254.26,2470,45.74,52,0.96
20,2,13,6.50,2,1.00,671,335.50,120,60.00,0,0.00
21,73,659,9.03,317,4.34,26420,361.92,6437,88.18,140,1.92
22,53,146,2.75,47,0.89,4373,82.51,186,3.51,252,4.75
23,26,148,5.69,49,1.88,8883,341.65,1925,74.04,0,0.00
24,61,266,4.36,75,1.23,25324,415.15,2619,42.93,185,3.03
25,46,90,1.96,96,2.09,21431,465.89,1017,22.11,43,0.93
26,52,605,11.63,268,5.15,27358,526.12,7109,136.71,95,1.83
27,45,110,2.44,20,0.44,20271,450.47,1567,34.82,286,6.36
28,46,391,8.50,152,3.30,18826,409.26,5160,112.17,0,0.00
29,11,116,10.55,39,3.55,5765,524.09,1631,148.27,84,7.64
30,1,13,13.00,1,1.00,314,314.00,312,312.00,0,0.00
31,45,209,4.64,56,1.24,30105,669.00,3312,73.60,936,20.80
32,2,19,9.50,2,1.00,1189,594.50,406,203.00,31,15.50
33,31,199,6.42,64,2.06,16999,548.35,3017,97.32,55,1.77
34,3,25,8.33,3,1.00,1992,664.00,548,182.67,33,11.00
35,56,139,2.48,80,1.43,41813,746.66,1842,32.89,186,3.32
36,6,68,11.33,33,5.50,2980,496.67,2142,357.00,57,9.50
37,71,773,10.89,268,3.77,40560,571.27,13404,188.79,142,2.00
38,1,17,17.00,1,1.00,406,406.00,544,544.00,0,0.00
39,3,65,21.67,19,6.33,1265,421.67,2114,704.67,0,0.00
40,7,63,9.00,7,1.00,4908,701.14,1323,189.00,0,0.00
41,22,140,6.36,58,2.64,8133,369.68,2931,133.23,152,6.91
42,11,88,8.00,11,1.00,9484,862.18,1351,122.82,41,3.73
43,47,462,9.83,79,1.68,43984,935.83,6076,129.28,326,6.94
44,2,43,21.50,9,4.50,1368,684.00,1125,562.50,0,0.00
45,7,98,14.00,25,3.57,4305,615.00,3122,446.00,19,2.71
46,35,651,18.60,271,7.74,27320,780.57,15065,430.43,42,1.20
47,19,249,13.11,45,2.37,15865,835.00,4569,240.47,89,4.68
48,2,24,12.00,2,1.00,1275,637.50,1021,510.50,44,22.00
