tree_size,count,reads,avg_reads,writes,avg_writes,visited,avg_visited,skipped,avg_skipped,gc_pruned,avg_gc_pruned
1,34859,42371,1.22,34353,0.99,110072,3.16,0,0.00,0,0.00
2,4154,4625,1.11,7537,1.81,37157,8.94,24,0.01,2,0.00
3,4253,6337,1.49,5336,1.25,65497,15.40,2880,0.68,26,0.01
4,126,122,0.97,119,0.94,2291,18.18,38,0.30,16,0.13
5,922,1561,1.69,751,0.81,26463,28.70,2198,2.38,32,0.03
6,43,107,2.49,89,2.07,2009,46.72,372,8.65,11,0.26
7,213,678,3.18,201,0.94,9694,45.51,2712,12.73,39,0.18
8,36,79,2.19,40,1.11,2483,68.97,110,3.06,23,0.64
9,81,254,3.14,41,0.51,5777,71.32,724,8.94,86,1.06
10,16,29,1.81,16,1.00,1655,103.44,30,1.88,0,0.00
11,50,108,2.16,69,1.38,5638,112.76,131,2.62,55,1.10
12,27,110,4.07,22,0.81,2659,98.48,685,25.37,15,0.56
13,19,76,4.00,20,1.05,2989,157.32,371,19.53,21,1.11
14,14,38,2.71,16,1.14,2502,178.71,109,7.79,38,2.71
15,19,91,4.79,19,1.00,2335,122.89,697,36.68,56,2.95
16,17,41,2.41,18,1.06,3212,188.94,191,11.24,42,2.47
17,146,455,3.12,294,2.01,36901,252.75,4393,30.09,40,0.27
18,60,73,1.22,60,1.00,10631,177.18,325,5.42,805,13.42
19,11,60,5.45,20,1.82,2961,269.18,629,57.18,30,2.73
20,6,19,3.17,6,1.00,1450,241.67,170,28.33,0,0.00
21,8,64,8.00,25,3.12,2769,346.12,690,86.25,36,4.50
22,14,17,1.21,8,0.57,2858,204.14,138,9.86,59,4.21
23,25,123,4.92,35,1.40,7686,307.44,1793,71.72,24,0.96
24,26,99,3.81,26,1.00,9771,375.81,1703,65.50,23,0.88
25,7,53,7.57,17,2.43,1800,257.14,900,128.57,77,11.00
26,5,15,3.00,5,1.00,1878,375.60,243,48.60,22,4.40
27,4,63,15.75,19,4.75,1793,448.25,1044,261.00,0,0.00
28,2,30,15.00,11,5.50,678,339.00,644,322.00,0,0.00
29,3,45,15.00,15,5.00,911,303.67,1039,346.33,28,9.33
30,2,19,9.50,2,1.00,509,254.50,336,168.00,8,4.00
31,41,138,3.37,27,0.66,28569,696.80,1982,48.34,944,23.02
