tree_size,count,reads,avg_reads,writes,avg_writes,visited,avg_visited,skipped,avg_skipped,gc_pruned,avg_gc_pruned
1,60054,70084,1.17,62851,1.05,191258,3.18,0,0.00,0,0.00
2,8923,9399,1.05,16771,1.88,79626,8.92,32,0.00,1,0.00
3,7015,12555,1.79,13509,1.93,119141,16.98,11598,1.65,36,0.01
4,412,1279,3.10,683,1.66,14771,35.85,2876,6.98,23,0.06
5,1498,2426,1.62,1337,0.89,42296,28.23,2608,1.74,41,0.03
6,42,129,3.07,184,4.38,2350,55.95,725,17.26,10,0.24
7,215,661,3.07,206,0.96,9581,44.56,2885,13.42,39,0.18
8,32,58,1.81,35,1.09,2208,69.00,95,2.97,28,0.88
9,68,201,2.96,42,0.62,4810,70.74,629,9.25,82,1.21
10,17,26,1.53,16,0.94,1801,105.94,33,1.94,15,0.88
11,619,968,1.56,66,0.11,85422,138.00,725,1.17,55,0.09
12,20,66,3.30,17,0.85,1844,92.20,371,18.55,0,0.00
13,15,43,2.87,11,0.73,1969,131.27,178,11.87,72,4.80
14,8,18,2.25,8,1.00,1491,186.38,31,3.88,35,4.38
15,18,78,4.33,21,1.17,2371,131.72,548,30.44,32,1.78
16,15,42,2.80,20,1.33,2564,170.93,237,15.80,45,3.00
17,151,473,3.13,301,1.99,38001,251.66,4487,29.72,70,0.46
18,58,64,1.10,58,1.00,10132,174.69,312,5.38,801,13.81
19,13,64,4.92,20,1.54,2850,219.23,607,46.69,62,4.77
20,4,11,2.75,4,1.00,610,152.50,145,36.25,0,0.00
21,15,90,6.00,40,2.67,3897,259.80,831,55.40,119,7.93
22,17,18,1.06,11,0.65,3279,192.88,178,10.47,42,2.47
23,25,115,4.60,35,1.40,7773,310.92,1515,60.60,39,1.56
24,27,108,4.00,27,1.00,10487,388.41,1684,62.37,23,0.85
25,3,39,13.00,15,5.00,1016,338.67,750,250.00,27,9.00
26,6,16,2.67,6,1.00,2186,364.33,254,42.33,22,3.67
27,3,51,17.00,16,5.33,1242,414.00,947,315.67,24,8.00
28,3,30,10.00,11,3.67,740,246.67,681,227.00,51,17.00
29,3,45,15.00,15,5.00,875,291.67,973,324.33,52,17.33
30,2,19,9.50,2,1.00,509,254.50,336,168.00,8,4.00
31,39,118,3.03,21,0.54,27124,695.49,1732,44.41,956,24.51
32,4,39,9.75,6,1.50,2615,653.75,666,166.50,57,14.25
33,27,221,8.19,65,2.41,17843,660.85,3041,112.63,27,1.00
34,5,29,5.80,7,1.40,4498,899.60,565,113.00,98,19.60
35,4,59,14.75,19,4.75,2768,692.00,1682,420.50,16,4.00
