tree_size,count,reads,avg_reads,writes,avg_writes,visited,avg_visited,skipped,avg_skipped,gc_pruned,avg_gc_pruned
1,172366,223777,1.30,170849,0.99,559444,3.25,0,0.00,0,0.00
2,26434,29450,1.11,50842,1.92,239146,9.05,518,0.02,24,0.00
3,30790,42076,1.37,35652,1.16,435913,14.16,15662,0.51,152,0.00
4,736,1006,1.37,805,1.09,12988,17.65,485,0.66,69,0.09
5,2892,5774,2.00,2493,0.86,89635,30.99,8097,2.80,86,0.03
6,377,1094,2.90,1151,3.05,20377,54.05,4080,10.82,32,0.08
7,801,2670,3.33,691,0.86,37081,46.29,8762,10.94,159,0.20
8,271,639,2.36,333,1.23,19005,70.13,1250,4.61,221,0.82
9,518,1757,3.39,350,0.68,41428,79.98,4914,9.49,295,0.57
10,151,305,2.02,149,0.99,20085,133.01,321,2.13,18,0.12
11,323,1018,3.15,472,1.46,42470,131.49,3504,10.85,203,0.63
12,241,1164,4.83,225,0.93,31028,128.75,7029,29.17,129,0.54
13,157,668,4.25,178,1.13,21571,137.39,4245,27.04,110,0.70
14,72,307,4.26,84,1.17,12307,170.93,1929,26.79,169,2.35
15,106,501,4.73,100,0.94,16038,151.30,3274,30.89,173,1.63
16,144,518,3.60,171,1.19,27726,192.54,3034,21.07,376,2.61
17,311,1337,4.30,743,2.39,77716,249.89,13650,43.89,288,0.93
18,63,90,1.43,63,1.00,11792,187.17,484,7.68,801,12.71
19,172,828,4.81,289,1.68,43179,251.04,6764,39.33,243,1.41
20,20,32,1.60,19,0.95,3212,160.60,333,16.65,26,1.30
21,57,493,8.65,98,1.72,20924,367.09,4714,82.70,133,2.33
22,99,106,1.07,65,0.66,20776,209.86,1121,11.32,84,0.85
23,69,287,4.16,92,1.33,17894,259.33,3224,46.72,109,1.58
24,69,207,3.00,57,0.83,23543,341.20,2967,43.00,228,3.30
25,26,200,7.69,89,3.42,15735,605.19,3948,151.85,233,8.96
26,53,252,4.75,62,1.17,24660,465.28,1163,21.94,33,0.62
27,26,365,14.04,88,3.38,13318,512.23,3543,136.27,4,0.15
28,2,30,15.00,11,5.50,590,295.00,603,301.50,4,2.00
29,105,1482,14.11,33,0.31,20967,199.69,35338,336.55,172,1.64
30,22,133,6.05,28,1.27,7587,344.86,1471,66.86,134,6.09
31,43,154,3.58,27,0.63,28946,673.16,1818,42.28,1000,23.26
32,17,169,9.94,32,1.88,12087,711.00,2833,166.65,41,2.41
33,121,3013,24.90,1474,12.18,83755,692.19,85964,710.45,100,0.83
34,6,37,6.17,3,0.50,3161,526.83,609,101.50,132,22.00
35,39,290,7.44,54,1.38,23869,612.03,4051,103.87,98,2.51
36,7,97,13.86,31,4.43,4131,590.14,1156,165.14,43,6.14
37,125,1639,13.11,169,1.35,81214,649.71,41237,329.90,364,2.91
38,1,17,17.00,1,1.00,406,406.00,544,544.00,0,0.00
39,6,79,13.17,22,3.67,3661,610.17,2285,380.83,66,11.00
40,31,322,10.39,31,1.00,22126,713.74,4365,140.81,66,2.13
41,93,1118,12.02,210,2.26,93948,1010.19,37615,404.46,455,4.89
42,20,253,12.65,2,0.10,10985,549.25,5725,286.25,779,38.95
43,204,1167,5.72,531,2.60,211363,1036.09,30032,147.22,280,1.37
44,2,21,10.50,1,0.50,1088,544.00,801,400.50,43,21.50
45,42,464,11.05,61,1.45,32066,763.48,9201,219.07,951,22.64
46,39,452,11.59,111,2.85,30576,784.00,7223,185.21,288,7.38
47,54,942,17.44,171,3.17,86573,1603.20,30015,555.83,747,13.83
48,18,206,11.44,63,3.50,16730,929.44,3477,193.17,94,5.22
49,77,823,10.69,153,1.99,121814,1582.00,30720,398.96,658,8.55
50,26,178,6.85,63,2.42,39174,1506.69,3577,137.58,164,6.31
51,4,65,16.25,28,7.00,2691,672.75,2622,655.50,142,35.50
52,20,271,13.55,52,2.60,13535,676.75,5557,277.85,98,4.90
53,4,100,25.00,31,7.75,2796,699.00,3069,767.25,104,26.00
54,40,294,7.35,88,2.20,56590,1414.75,13099,327.48,195,4.88
