tree_size,count,reads,avg_reads,writes,avg_writes,visited,avg_visited,skipped,avg_skipped,gc_pruned,avg_gc_pruned
1,40409,48250,1.19,41712,1.03,129107,3.20,0,0.00,0,0.00
2,5160,5546,1.07,9602,1.86,46021,8.92,21,0.00,1,0.00
3,5059,8393,1.66,8219,1.62,82373,16.28,6289,1.24,18,0.00
4,217,555,2.56,316,1.46,6895,31.77,1165,5.37,20,0.09
5,1059,1728,1.63,910,0.86,29613,27.96,2191,2.07,16,0.02
6,29,86,2.97,124,4.28,1548,53.38,490,16.90,5,0.17
7,182,564,3.10,180,0.99,8114,44.58,2611,14.35,16,0.09
8,18,25,1.39,18,1.00,1264,70.22,35,1.94,7,0.39
9,35,97,2.77,24,0.69,2421,69.17,317,9.06,20,0.57
10,8,14,1.75,7,0.88,894,111.75,23,2.88,9,1.12
11,269,428,1.59,59,0.22,36567,135.94,302,1.12,11,0.04
12,14,34,2.43,11,0.79,1228,87.71,147,10.50,17,1.21
13,10,29,2.90,11,1.10,1511,151.10,166,16.60,32,3.20
14,4,12,3.00,4,1.00,1026,256.50,23,5.75,12,3.00
15,13,60,4.62,16,1.23,1610,123.85,418,32.15,28,2.15
16,6,21,3.50,6,1.00,1080,180.00,126,21.00,0,0.00
17,144,450,3.12,291,2.02,36570,253.96,4373,30.37,0,0.00
18,58,64,1.10,58,1.00,10103,174.19,304,5.24,798,13.76
19,7,46,6.57,16,2.29,1911,273.00,481,68.71,0,0.00
20,4,13,3.25,4,1.00,841,210.25,151,37.75,0,0.00
21,11,62,5.64,35,3.18,2622,238.36,848,77.09,11,1.00
22,10,10,1.00,6,0.60,1958,195.80,109,10.90,0,0.00
23,21,103,4.90,31,1.48,6941,330.52,1624,77.33,0,0.00
24,24,98,4.08,24,1.00,9480,395.00,1676,69.83,0,0.00
25,2,36,18.00,12,6.00,683,341.50,728,364.00,0,0.00
26,5,15,3.00,5,1.00,1878,375.60,243,48.60,22,4.40
27,2,39,19.50,13,6.50,743,371.50,872,436.00,0,0.00
28,2,30,15.00,11,5.50,678,339.00,644,322.00,0,0.00
29,2,42,21.00,14,7.00,803,401.50,1029,514.50,0,0.00
30,1,13,13.00,1,1.00,314,314.00,312,312.00,0,0.00
31,40,143,3.58,22,0.55,27993,699.83,1761,44.02,973,24.32
32,3,29,9.67,4,1.33,1923,641.00,578,192.67,31,10.33
33,27,201,7.44,67,2.48,17463,646.78,2486,92.07,67,2.48
34,5,29,5.80,7,1.40,4434,886.80,365,73.00,55,11.00
35,4,59,14.75,19,4.75,2746,686.50,1101,275.25,32,8.00
36,2,21,10.50,1,0.50,360,180.00,225,112.50,32,16.00
37,3,65,21.67,22,7.33,1601,533.67,1971,657.00,0,0.00
38,1,17,17.00,1,1.00,406,406.00,544,544.00,0,0.00
39,2,57,28.50,19,9.50,1103,551.50,2009,1004.50,0,0.00
