tree_size,count,reads,avg_reads,writes,avg_writes,visited,avg_visited,skipped,avg_skipped,gc_pruned,avg_gc_pruned
1,85857,103518,1.21,82873,0.97,266550,3.10,0,0.00,0,0.00
2,13197,14382,1.09,23827,1.81,117700,8.92,97,0.01,10,0.00
3,8610,13354,1.55,12424,1.44,135297,15.71,8173,0.95,52,0.01
4,337,439,1.30,288,0.85,5620,16.68,143,0.42,33,0.10
5,2208,4233,1.92,1944,0.88,69109,31.30,4449,2.01,46,0.02
6,159,433,2.72,444,2.79,8317,52.31,1781,11.20,30,0.19
7,501,1629,3.25,438,0.87,23208,46.32,5260,10.50,209,0.42
8,127,313,2.46,160,1.26,8552,67.34,604,4.76,86,0.68
9,321,1060,3.30,175,0.55,24170,75.30,2905,9.05,164,0.51
10,50,78,1.56,48,0.96,5387,107.74,114,2.28,9,0.18
11,155,321,2.07,166,1.07,16996,109.65,725,4.68,127,0.82
12,76,383,5.04,66,0.87,7719,101.57,2507,32.99,4,0.05
13,74,459,6.20,105,1.42,11751,158.80,2381,32.18,32,0.43
14,49,124,2.53,57,1.16,9941,202.88,216,4.41,83,1.69
15,49,250,5.10,53,1.08,6259,127.73,1962,40.04,28,0.57
16,74,206,2.78,84,1.14,14576,196.97,927,12.53,155,2.09
17,190,647,3.41,364,1.92,46153,242.91,5923,31.17,149,0.78
18,107,526,4.92,277,2.59,28779,268.96,1890,17.66,798,7.46
19,51,232,4.55,58,1.14,10992,215.53,1896,37.18,135,2.65
20,20,65,3.25,31,1.55,4990,249.50,433,21.65,0,0.00
21,58,308,5.31,135,2.33,17297,298.22,2682,46.24,99,1.71
22,63,70,1.11,42,0.67,12772,202.73,665,10.56,63,1.00
23,55,221,4.02,72,1.31,13669,248.53,2456,44.65,88,1.60
24,60,158,2.63,50,0.83,22036,367.27,2478,41.30,381,6.35
25,24,133,5.54,60,2.50,7794,324.75,2062,85.92,208,8.67
26,22,108,4.91,53,2.41,8397,381.68,678,30.82,30,1.36
27,32,329,10.28,77,2.41,9946,310.81,3693,115.41,14,0.44
28,8,67,8.38,20,2.50,1984,248.00,580,72.50,124,15.50
29,10,236,23.60,29,2.90,3845,384.50,3326,332.60,46,4.60
30,16,95,5.94,16,1.00,4699,293.69,1038,64.88,38,2.38
31,47,182,3.87,30,0.64,29084,618.81,2216,47.15,956,20.34
32,11,109,9.91,20,1.82,7719,701.73,1797,163.36,55,5.00
33,32,242,7.56,88,2.75,19211,600.34,3644,113.88,0,0.00
34,3,25,8.33,3,1.00,1992,664.00,548,182.67,33,11.00
35,13,90,6.92,35,2.69,9784,752.62,2047,157.46,16,1.23
36,9,40,4.44,9,1.00,5455,606.11,901,100.11,47,5.22
