tree_size,count,reads,avg_reads,writes,avg_writes,visited,avg_visited,skipped,avg_skipped,gc_pruned,avg_gc_pruned
1,105792,134247,1.27,100616,0.95,334888,3.17,0,0.00,0,0.00
2,21973,24215,1.10,40327,1.84,204282,9.30,90,0.00,18,0.00
3,8293,12949,1.56,10468,1.26,126631,15.27,6442,0.78,82,0.01
4,459,499,1.09,335,0.73,6338,13.81,138,0.30,14,0.03
5,1822,3229,1.77,1470,0.81,55193,30.29,4270,2.34,167,0.09
6,174,403,2.32,408,2.34,8543,49.10,1411,8.11,8,0.05
7,461,1513,3.28,405,0.88,21237,46.07,4729,10.26,68,0.15
8,187,480,2.57,225,1.20,13034,69.70,756,4.04,87,0.47
9,404,1210,3.00,259,0.64,31154,77.11,3627,8.98,235,0.58
10,87,148,1.70,85,0.98,8666,99.61,131,1.51,18,0.21
11,187,372,1.99,212,1.13,21003,112.32,597,3.19,139,0.74
12,118,393,3.33,81,0.69,10846,91.92,2131,18.06,77,0.65
13,73,262,3.59,52,0.71,10282,140.85,1297,17.77,38,0.52
14,46,103,2.24,51,1.11,7544,164.00,225,4.89,30,0.65
15,80,404,5.05,80,1.00,11582,144.78,2522,31.52,98,1.23
16,70,196,2.80,74,1.06,13085,186.93,889,12.70,196,2.80
17,200,615,3.08,384,1.92,47759,238.79,5622,28.11,192,0.96
18,73,132,1.81,73,1.00,13606,186.38,912,12.49,801,10.97
19,60,268,4.47,107,1.78,14321,238.68,1986,33.10,251,4.18
20,23,38,1.65,23,1.00,4137,179.87,378,16.43,0,0.00
21,27,203,7.52,49,1.81,9349,346.26,1585,58.70,145,5.37
22,96,108,1.12,63,0.66,20026,208.60,1222,12.73,21,0.22
23,56,195,3.48,77,1.38,14245,254.38,1970,35.18,72,1.29
24,49,138,2.82,47,0.96,18231,372.06,2948,60.16,56,1.14
25,20,1880,94.00,541,27.05,19332,966.60,15120,756.00,199,9.95
26,27,50,1.85,24,0.89,8392,310.81,489,18.11,121,4.48
27,17,194,11.41,48,2.82,9165,539.12,1958,115.18,18,1.06
