tree_size,count,reads,avg_reads,writes,avg_writes,visited,avg_visited,skipped,avg_skipped,gc_pruned,avg_gc_pruned
1,53938,63011,1.17,56817,1.05,172349,3.20,0,0.00,0,0.00
2,7646,8041,1.05,14418,1.89,68247,8.93,23,0.00,0,0.00
3,6558,11681,1.78,12522,1.91,111077,16.94,10719,1.63,30,0.00
4,365,1145,3.14,613,1.68,13370,36.63,2635,7.22,30,0.08
5,1366,2198,1.61,1216,0.89,38260,28.01,2385,1.75,21,0.02
6,30,96,3.20,143,4.77,1694,56.47,570,19.00,5,0.17
7,190,591,3.11,188,0.99,8523,44.86,2683,14.12,18,0.09
8,17,23,1.35,17,1.00,1174,69.06,20,1.18,24,1.41
9,33,92,2.79,24,0.73,2283,69.18,297,9.00,29,0.88
10,8,14,1.75,7,0.88,894,111.75,19,2.38,9,1.12
11,561,863,1.54,58,0.10,77629,138.38,583,1.04,15,0.03
12,13,34,2.62,11,0.85,1164,89.54,163,12.54,0,0.00
13,9,27,3.00,11,1.22,1355,150.56,120,13.33,49,5.44
14,4,12,3.00,4,1.00,1026,256.50,23,5.75,12,3.00
15,12,53,4.42,16,1.33,1506,125.50,338,28.17,56,4.67
16,6,20,3.33,6,1.00,961,160.17,114,19.00,23,3.83
17,144,450,3.12,291,2.02,36570,253.96,4373,30.37,0,0.00
18,58,64,1.10,58,1.00,10124,174.55,308,5.31,801,13.81
19,8,47,5.88,22,2.75,2055,256.88,489,61.12,0,0.00
20,3,10,3.33,3,1.00,473,157.67,134,44.67,0,0.00
21,11,62,5.64,35,3.18,2765,251.36,854,77.64,10,0.91
22,10,10,1.00,6,0.60,1958,195.80,109,10.90,0,0.00
23,22,114,5.18,31,1.41,7083,321.95,1834,83.36,0,0.00
24,26,121,4.65,28,1.08,10628,408.77,1815,69.81,0,0.00
25,2,36,18.00,12,6.00,683,341.50,728,364.00,0,0.00
26,5,15,3.00,5,1.00,1878,375.60,243,48.60,22,4.40
27,2,39,19.50,13,6.50,743,371.50,872,436.00,0,0.00
28,2,30,15.00,11,5.50,678,339.00,644,322.00,0,0.00
29,3,46,15.33,14,4.67,849,283.00,1029,343.00,14,4.67
30,1,13,13.00,1,1.00,314,314.00,312,312.00,0,0.00
31,40,143,3.58,22,0.55,27979,699.48,1739,43.48,965,24.12
32,3,29,9.67,4,1.33,1923,641.00,578,192.67,31,10.33
33,28,202,7.21,67,2.39,18130,647.50,2544,90.86,86,3.07
34,5,29,5.80,7,1.40,4410,882.00,349,69.80,47,9.40
35,5,62,12.40,23,4.60,3357,671.40,1215,243.00,28,5.60
36,2,17,8.50,9,4.50,506,253.00,380,190.00,47,23.50
37,3,65,21.67,22,7.33,1601,533.67,1971,657.00,0,0.00
38,1,17,17.00,1,1.00,406,406.00,544,544.00,0,0.00
39,3,61,20.33,20,6.67,1610,536.67,2048,682.67,0,0.00
40,6,56,9.33,6,1.00,4049,674.83,1191,198.50,16,2.67
41,8,82,10.25,45,5.62,5630,703.75,2894,361.75,94,11.75
42,266,3977,14.95,3,0.01,106416,400.06,88033,330.95,10860,40.83
43,24,275,11.46,42,1.75,21874,911.42,4144,172.67,208,8.67
44,1,20,20.00,1,1.00,475,475.00,760,760.00,0,0.00
45,5,93,18.60,25,5.00,3878,775.60,2893,578.60,75,15.00
46,3,23,7.67,3,1.00,1770,590.00,876,292.00,84,28.00
47,12,191,15.92,35,2.92,10829,902.42,2910,242.50,128,10.67
48,2,32,16.00,5,2.50,1394,697.00,679,339.50,14,7.00
49,5,100,20.00,26,5.20,4090,818.00,4418,883.60,34,6.80
50,2,30,15.00,3,1.50,686,343.00,1016,508.00,49,24.50
51,3,53,17.67,27,9.00,1560,520.00,2475,825.00,50,16.67
52,4,102,25.50,36,9.00,3994,998.50,4178,1044.50,0,0.00
53,5,52,10.40,25,5.00,3877,775.40,2628,525.60,204,40.80
54,1,5,5.00,1,1.00,1675,1675.00,54,54.00,0,0.00
55,2,20,10.00,1,0.50,4350,2175.00,461,230.50,54,27.00
57,2,2,1.00,0,0.00,3450,1725.00,70,35.00,112,56.00
59,1,10,10.00,2,2.00,1159,1159.00,95,95.00,43,43.00
60,12,36,3.00,12,1.00,11076,923.00,2184,182.00,0,0.00
62,263,7,0.03,7,0.03,241410,917.91,127,0.48,15660,59.54
63,1,8,8.00,1,1.00,213,213.00,50,50.00,17,17.00
65,2,5,2.50,2,1.00,1600,800.00,279,139.50,64,32.00
66,3,4,1.33,2,0.67,3027,1009.00,175,58.33,127,42.33
67,2,53,26.50,4,2.00,3294,1647.00,2342,1171.00,0,0.00
68,3,15,5.00,1,0.33,4201,1400.33,336,112.00,134,44.67
69,1,2,2.00,1,1.00,1440,1440.00,55,55.00,65,65.00
76,3,14,4.67,1,0.33,4174,1391.33,326,108.67,179,59.67
77,1,7,7.00,1,1.00,2055,2055.00,116,116.00,51,51.00
81,3,53,17.67,21,7.00,6849,2283.00,2833,944.33,0,0.00
84,1,22,22.00,1,1.00,3170,3170.00,899,899.00,0,0.00
86,1,1,1.00,1,1.00,1176,1176.00,28,28.00,82,82.00
87,17,51,3.00,5,0.29,33880,1992.94,1918,112.82,1376,80.94
88,1,2,2.00,1,1.00,1341,1341.00,188,188.00,0,0.00
89,5,10,2.00,0,0.00,10220,2044.00,430,86.00,440,88.00
90,1,30,30.00,1,1.00,1821,1821.00,3731,3731.00,0,0.00
93,1,6,6.00,8,8.00,2060,2060.00,420,420.00,7,7.00
94,1,3,3.00,2,2.00,4391,4391.00,124,124.00,92,92.00
97,1,24,24.00,0,0.00,456,456.00,1656,1656.00,96,96.00
99,1,17,17.00,0,0.00,2617,2617.00,164,164.00,98,98.00
100,2,23,11.50,6,3.00,8366,4183.00,756,378.00,32,16.00
105,2,12,6.00,6,3.00,2222,1111.00,169,84.50,206,103.00
108,1,2,2.00,1,1.00,1527,1527.00,60,60.00,104,104.00
109,2,74,37.00,6,3.00,10238,5119.00,2211,1105.50,0,0.00
111,1,7,7.00,5,5.00,1212,1212.00,101,101.00,109,109.00
