tree_size,count,reads,avg_reads,writes,avg_writes,visited,avg_visited,skipped,avg_skipped,gc_pruned,avg_gc_pruned
1,31168,38249,1.23,31168,1.00,99379,3.19,0,0.00,0,0.00
2,3526,3926,1.11,6395,1.81,31372,8.90,236,0.07,1,0.00
3,4004,6025,1.50,5095,1.27,62045,15.50,2803,0.70,18,0.00
4,116,113,0.97,99,0.85,2103,18.13,53,0.46,23,0.20
5,865,1438,1.66,712,0.82,24326,28.12,2066,2.39,16,0.02
6,28,73,2.61,97,3.46,1360,48.57,371,13.25,25,0.89
7,180,656,3.64,237,1.32,8679,48.22,2673,14.85,31,0.17
8,18,25,1.39,18,1.00,1264,70.22,35,1.94,17,0.94
9,34,93,2.74,24,0.71,2357,69.32,301,8.85,61,1.79
10,10,22,2.20,10,1.00,1111,111.10,40,4.00,9,0.90
11,46,94,2.04,59,1.28,5510,119.78,104,2.26,42,0.91
12,13,34,2.62,11,0.85,1164,89.54,163,12.54,0,0.00
13,17,78,4.59,30,1.76,2632,154.82,412,24.24,47,2.76
14,4,12,3.00,4,1.00,1026,256.50,23,5.75,12,3.00
15,16,64,4.00,19,1.19,2210,138.12,440,27.50,42,2.62
16,6,21,3.50,6,1.00,1080,180.00,126,21.00,12,2.00
17,152,468,3.08,301,1.98,37878,249.20,4689,30.85,16,0.11
18,64,82,1.28,76,1.19,11909,186.08,372,5.81,798,12.47
19,8,48,6.00,17,2.12,2219,277.38,505,63.12,18,2.25
20,3,10,3.33,3,1.00,473,157.67,134,44.67,0,0.00
21,10,64,6.40,29,2.90,2421,242.10,780,78.00,78,7.80
22,11,12,1.09,7,0.64,2208,200.73,125,11.36,21,1.91
23,21,103,4.90,31,1.48,6921,329.57,1431,68.14,14,0.67
24,26,105,4.04,26,1.00,10225,393.27,1618,62.23,14,0.54
25,2,36,18.00,12,6.00,665,332.50,647,323.50,18,9.00
26,6,17,2.83,6,1.00,2710,451.67,244,40.67,22,3.67
27,3,52,17.33,13,4.33,873,291.00,826,275.33,30,10.00
28,3,33,11.00,12,4.00,756,252.00,568,189.33,40,13.33
29,2,42,21.00,14,7.00,779,389.50,969,484.50,24,12.00
30,1,13,13.00,1,1.00,314,314.00,312,312.00,0,0.00
31,41,149,3.63,22,0.54,28440,693.66,2109,51.44,981,23.93
32,3,29,9.67,4,1.33,1885,628.33,518,172.67,57,19.00
33,28,202,7.21,67,2.39,18154,648.36,3204,114.43,64,2.29
34,5,29,5.80,7,1.40,4498,899.60,565,113.00,98,19.60
35,4,59,14.75,19,4.75,2768,692.00,1682,420.50,16,4.00
36,2,21,10.50,1,0.50,444,222.00,481,240.50,35,17.50
37,3,65,21.67,22,7.33,1601,533.67,1971,657.00,0,0.00
38,1,17,17.00,1,1.00,406,406.00,544,544.00,0,0.00
39,2,57,28.50,19,9.50,1103,551.50,2009,1004.50,0,0.00
40,6,56,9.33,6,1.00,4049,674.83,1191,198.50,16,2.67
41,8,82,10.25,36,4.50,6393,799.12,2775,346.88,58,7.25
42,8,107,13.38,3,0.38,3743,467.88,2378,297.25,287,35.88
43,24,275,11.46,42,1.75,22092,920.50,4052,168.83,246,10.25
