tree_size,count,reads,avg_reads,writes,avg_writes,visited,avg_visited,skipped,avg_skipped,gc_pruned,avg_gc_pruned
1,76671,93807,1.22,76142,0.99,242503,3.16,0,0.00,0,0.00
2,9191,10207,1.11,16875,1.84,82252,8.95,57,0.01,4,0.00
3,8750,13122,1.50,11105,1.27,135062,15.44,6125,0.70,56,0.01
4,266,297,1.12,245,0.92,4932,18.54,148,0.56,32,0.12
5,1882,3175,1.69,1543,0.82,53826,28.60,4471,2.38,32,0.02
6,86,222,2.58,219,2.55,4233,49.22,890,10.35,17,0.20
7,419,1359,3.24,402,0.96,19112,45.61,5498,13.12,56,0.13
8,74,157,2.12,84,1.14,5227,70.64,263,3.55,48,0.65
9,159,488,3.07,83,0.52,11631,73.15,1366,8.59,128,0.81
10,35,59,1.69,31,0.89,3579,102.26,81,2.31,42,1.20
11,132,282,2.14,157,1.19,15752,119.33,450,3.41,77,0.58
12,51,211,4.14,39,0.76,5178,101.53,1236,24.24,74,1.45
13,37,136,3.68,34,0.92,5551,150.03,680,18.38,56,1.51
14,20,57,2.85,23,1.15,4201,210.05,146,7.30,42,2.10
15,34,170,5.00,38,1.12,4368,128.47,1232,36.24,76,2.24
16,37,102,2.76,40,1.08,7177,193.97,489,13.22,54,1.46
17,299,945,3.16,600,2.01,75546,252.66,8971,30.00,70,0.23
18,119,141,1.18,119,1.00,21233,178.43,674,5.66,1599,13.44
19,27,142,5.26,46,1.70,6359,235.52,1384,51.26,87,3.22
20,11,31,2.82,11,1.00,2324,211.27,341,31.00,0,0.00
21,23,161,7.00,63,2.74,6659,289.52,1619,70.39,132,5.74
22,33,32,0.97,20,0.61,6771,205.18,356,10.79,42,1.27
23,50,239,4.78,71,1.42,15412,308.24,3215,64.30,42,0.84
24,52,207,3.98,52,1.00,20186,388.19,3431,65.98,26,0.50
25,10,99,9.90,33,3.30,2947,294.70,1767,176.70,114,11.40
26,12,32,2.67,12,1.00,4372,364.33,508,42.33,44,3.67
27,9,138,15.33,41,4.56,4091,454.56,1977,219.67,18,2.00
28,4,60,15.00,22,5.50,1310,327.50,1180,295.00,20,5.00
29,7,101,14.43,29,4.14,1778,254.00,2237,319.57,74,10.57
30,5,44,8.80,5,1.00,1209,241.80,699,139.80,28,5.60
31,81,276,3.41,48,0.59,56186,693.65,3882,47.93,1961,24.21
32,8,78,9.75,12,1.50,5226,653.25,1327,165.88,112,14.00
33,56,416,7.43,135,2.41,36023,643.27,6557,117.09,87,1.55
34,10,57,5.70,13,1.30,6843,684.30,1131,113.10,114,11.40
35,11,128,11.64,43,3.91,7005,636.82,3489,317.18,32,2.91
36,5,44,8.80,3,0.60,1407,281.40,1027,205.40,61,12.20
37,12,173,14.42,47,3.92,6646,553.83,4728,394.00,162,13.50
38,3,46,15.33,2,0.67,1723,574.33,1181,393.67,33,11.00
39,6,125,20.83,40,6.67,3006,501.00,3853,642.17,82,13.67
40,17,140,8.24,16,0.94,11322,666.00,2686,158.00,71,4.18
41,20,210,10.50,85,4.25,14378,718.90,6241,312.05,154,7.70
42,17,240,14.12,9,0.53,8611,506.53,5252,308.94,591,34.76
43,59,588,9.97,116,1.97,54635,926.02,9221,156.29,349,5.92
44,2,40,20.00,2,1.00,950,475.00,1520,760.00,0,0.00
45,16,256,16.00,56,3.50,11804,737.75,6881,430.06,341,21.31
46,11,102,9.27,26,2.36,6483,589.36,2716,246.91,210,19.09
47,25,395,15.80,74,2.96,23456,938.24,8036,321.44,114,4.56
48,6,84,14.00,18,3.00,5086,847.67,2332,388.67,0,0.00
49,15,208,13.87,56,3.73,12978,865.20,8954,596.93,132,8.80
