tree_size,count,reads,avg_reads,writes,avg_writes,visited,avg_visited,skipped,avg_skipped,gc_pruned,avg_gc_pruned
1,5161660,6652122,1.29,5620364,1.09,17233454,3.34,0,0.00,0,0.00
2,916589,1291755,1.41,1905847,2.08,8700144,9.49,57463,0.06,116,0.00
3,205397,319432,1.56,308062,1.50,3162318,15.40,186690,0.91,1530,0.01
4,70550,90763,1.29,78817,1.12,1380844,19.57,12890,0.18,862,0.01
5,176165,215522,1.22,178126,1.01,5167862,29.34,84047,0.48,2636,0.01
6,6367,9955,1.56,5364,0.84,267071,41.95,19369,3.04,532,0.08
7,11838,41979,3.55,13130,1.11,614396,51.90,98631,8.33,2327,0.20
8,6725,9515,1.41,7381,1.10,435998,64.83,8966,1.33,2053,0.31
9,9380,33511,3.57,6806,0.73,725139,77.31,97719,10.42,3801,0.41
10,1288,3234,2.51,1797,1.40,121056,93.99,8417,6.53,751,0.58
11,3968,11040,2.78,5818,1.47,461506,116.31,19884,5.01,1826,0.46
12,1341,5804,4.33,1173,0.87,131775,98.27,37301,27.82,288,0.21
13,1373,20630,15.03,5647,4.11,220093,160.30,80288,58.48,1720,1.25
14,4521,7664,1.70,3595,0.80,336870,74.51,36816,8.14,1662,0.37
15,6495,16707,2.57,7135,1.10,702866,108.22,93651,14.42,3918,0.60
16,1823,9876,5.42,3722,2.04,546996,300.05,37618,20.64,2690,1.48
17,4652,18173,3.91,7430,1.60,838787,180.31,138389,29.75,2687,0.58
18,14683,120657,8.22,41209,2.81,8348279,568.57,378620,25.79,6893,0.47
19,1126,8316,7.39,3158,2.80,243052,215.85,61637,54.74,2132,1.89
20,267,1030,3.86,363,1.36,84745,317.40,8107,30.36,159,0.60
21,1518,8022,5.28,2762,1.82,424513,279.65,77567,51.10,1731,1.14
22,2686,19496,7.26,8442,3.14,1529702,569.51,130054,48.42,2886,1.07
23,1024,6538,6.38,2292,2.24,326387,318.74,56886,55.55,1232,1.20
24,1457,14619,10.03,5614,3.85,1357879,931.97,111171,76.30,1426,0.98
25,2119,11021,5.20,5210,2.46,876735,413.75,113731,53.67,4248,2.00
26,517,1928,3.73,730,1.41,209394,405.02,19968,38.62,567,1.10
27,507,28965,57.13,6741,13.30,267807,528.22,232013,457.62,2500,4.93
28,13067,221711,16.97,117142,8.96,3183361,243.62,2908226,222.56,12774,0.98
29,310,4947,15.96,1638,5.28,158037,509.80,67235,216.89,1542,4.97
